customer_num,most_common_order_type,average_days_between_orders,median_days_between_orders,max_gap_between_orders,first_order_date,last_order_date,num_orders,num_of_unique_items,company_lifetime_in_days,orders_per_week,Churned
78291,Régulière,1 days 10:00:20.991253644,1 days 00:00:00.000000000,5 days 00:00:00.000000000,2017-04-04,2018-08-03,458,1133,486 days 00:00:00.000000000,6.596707818930041,0
78294,Régulière,78 days 04:48:00.000000000,76 days 00:00:00.000000000,128 days 00:00:00.000000000,2017-05-16,2018-06-11,6,14,391 days 00:00:00.000000000,0.10741687979539642,1
78296,Régulière,1 days 21:44:28.235294117,1 days 00:00:00.000000000,6 days 00:00:00.000000000,2017-04-03,2018-08-02,342,670,486 days 00:00:00.000000000,4.925925925925926,0
78297,Narcotique,20 days 05:13:02.608695652,19 days 00:00:00.000000000,45 days 00:00:00.000000000,2017-04-10,2018-07-19,24,15,465 days 00:00:00.000000000,0.36129032258064514,0
78299,Régulière,2 days 01:56:55.384615384,2 days 00:00:00.000000000,5 days 00:00:00.000000000,2017-04-02,2018-08-02,330,1090,487 days 00:00:00.000000000,4.743326488706366,0
78301,Régulière,37 days 07:12:00.000000000,26 days 12:00:00.000000000,71 days 00:00:00.000000000,2017-06-26,2018-07-04,12,80,373 days 00:00:00.000000000,0.225201072386059,0
78315,Régulière,58 days 00:00:00.000000000,56 days 00:00:00.000000000,98 days 00:00:00.000000000,2017-06-28,2018-06-11,15,28,348 days 00:00:00.000000000,0.3017241379310345,1
78318,Régulière,59 days 06:51:25.714285714,57 days 00:00:00.000000000,81 days 00:00:00.000000000,2017-04-26,2018-06-15,8,17,415 days 00:00:00.000000000,0.13493975903614458,0
78319,Régulière,33 days 18:51:25.714285714,33 days 00:00:00.000000000,62 days 00:00:00.000000000,2017-04-06,2018-07-23,17,84,473 days 00:00:00.000000000,0.2515856236786469,0
78320,Régulière,113 days 00:00:00.000000000,113 days 00:00:00.000000000,113 days 00:00:00.000000000,2017-11-19,2018-03-12,2,3,113 days 00:00:00.000000000,0.12389380530973451,1
78322,Régulière,22 days 09:36:00.000000000,25 days 00:00:00.000000000,34 days 00:00:00.000000000,2017-04-12,2017-08-02,5,10,112 days 00:00:00.000000000,0.3125,0
78324,Régulière,38 days 12:00:00.000000000,38 days 12:00:00.000000000,42 days 00:00:00.000000000,2017-05-16,2017-08-01,3,12,77 days 00:00:00.000000000,0.2727272727272727,0
78325,Régulière,1 days 21:54:46.956521739,2 days 00:00:00.000000000,6 days 00:00:00.000000000,2017-04-04,2018-08-01,346,829,484 days 00:00:00.000000000,5.0041322314049586,0
78328,Narcotique,20 days 09:23:28.695652174,14 days 00:00:00.000000000,63 days 00:00:00.000000000,2017-04-05,2018-07-18,24,19,469 days 00:00:00.000000000,0.3582089552238806,0
78329,Narcotique,49 days 15:00:00.000000000,27 days 00:00:00.000000000,151 days 00:00:00.000000000,2017-04-21,2018-05-23,9,14,397 days 00:00:00.000000000,0.15869017632241814,1
78330,Régulière,34 days 12:55:23.076923077,31 days 00:00:00.000000000,73 days 00:00:00.000000000,2017-04-11,2018-07-04,15,15,449 days 00:00:00.000000000,0.23385300668151449,0
78331,Régulière,36 days 08:00:00.000000000,36 days 12:00:00.000000000,59 days 00:00:00.000000000,2017-04-30,2018-07-10,14,19,436 days 00:00:00.000000000,0.22477064220183487,0
78332,Régulière,257 days 00:00:00.000000000,257 days 00:00:00.000000000,257 days 00:00:00.000000000,2017-06-29,2018-03-13,2,17,257 days 00:00:00.000000000,0.054474708171206226,1
78333,Régulière,7 days 16:07:52.131147541,7 days 00:00:00.000000000,21 days 00:00:00.000000000,2017-04-18,2018-07-30,93,445,468 days 00:00:00.000000000,1.391025641025641,0
78335,Régulière,124 days 08:00:00.000000000,122 days 00:00:00.000000000,168 days 00:00:00.000000000,2017-06-25,2018-07-03,4,5,373 days 00:00:00.000000000,0.07506702412868632,1
78337,Régulière,33 days 18:00:00.000000000,33 days 12:00:00.000000000,58 days 00:00:00.000000000,2017-04-17,2017-08-30,5,23,135 days 00:00:00.000000000,0.25925925925925924,0
78338,Régulière,43 days 19:12:00.000000000,54 days 00:00:00.000000000,81 days 00:00:00.000000000,2017-05-17,2018-07-29,11,39,438 days 00:00:00.000000000,0.17579908675799086,0
78342,Régulière,88 days 16:00:00.000000000,72 days 00:00:00.000000000,125 days 00:00:00.000000000,2017-04-19,2018-01-10,4,14,266 days 00:00:00.000000000,0.10526315789473684,1
78344,Narcotique,24 days 02:40:00.000000000,15 days 00:00:00.000000000,92 days 00:00:00.000000000,2017-11-28,2018-07-03,10,11,217 days 00:00:00.000000000,0.3225806451612903,1
78345,Narcotique,36 days 04:00:00.000000000,30 days 12:00:00.000000000,64 days 00:00:00.000000000,2017-05-05,2018-07-13,13,14,434 days 00:00:00.000000000,0.2096774193548387,0
78350,Régulière,1 days 18:46:29.667896678,1 days 00:00:00.000000000,6 days 00:00:00.000000000,2017-04-03,2018-07-30,406,1018,483 days 00:00:00.000000000,5.884057971014492,0
78351,Régulière,220 days 12:00:00.000000000,220 days 12:00:00.000000000,300 days 00:00:00.000000000,2017-04-06,2018-06-21,3,3,441 days 00:00:00.000000000,0.047619047619047616,1
78352,Régulière,45 days 18:40:00.000000000,55 days 00:00:00.000000000,78 days 00:00:00.000000000,2017-04-18,2018-06-04,10,8,412 days 00:00:00.000000000,0.16990291262135923,0
78353,Régulière,1 days 16:38:04.137931034,1 days 00:00:00.000000000,5 days 00:00:00.000000000,2017-04-02,2018-08-06,382,1115,491 days 00:00:00.000000000,5.446028513238289,0
78354,Régulière,28 days 00:00:00.000000000,24 days 12:00:00.000000000,51 days 00:00:00.000000000,2017-04-09,2018-05-06,15,27,392 days 00:00:00.000000000,0.26785714285714285,0
78357,Régulière,127 days 08:00:00.000000000,139 days 00:00:00.000000000,206 days 00:00:00.000000000,2017-05-08,2018-05-25,4,6,382 days 00:00:00.000000000,0.07329842931937174,1
78362,Régulière,16 days 12:00:00.000000000,16 days 12:00:00.000000000,27 days 00:00:00.000000000,2018-01-09,2018-02-11,3,1,33 days 00:00:00.000000000,0.6363636363636364,0
78365,Narcotique,25 days 12:42:21.176470588,26 days 00:00:00.000000000,59 days 00:00:00.000000000,2017-04-18,2018-06-26,19,16,434 days 00:00:00.000000000,0.3064516129032258,0
78367,Narcotique,34 days 00:00:00.000000000,33 days 12:00:00.000000000,80 days 00:00:00.000000000,2017-04-03,2018-07-23,16,13,476 days 00:00:00.000000000,0.23529411764705882,0
78368,Régulière,72 days 06:00:00.000000000,63 days 12:00:00.000000000,123 days 00:00:00.000000000,2017-07-11,2018-04-26,5,2,289 days 00:00:00.000000000,0.12110726643598617,1
78371,Régulière,35 days 03:00:00.000000000,21 days 00:00:00.000000000,109 days 00:00:00.000000000,2017-05-08,2018-02-13,10,25,281 days 00:00:00.000000000,0.24911032028469754,1
78372,Régulière,115 days 00:00:00.000000000,66 days 12:00:00.000000000,301 days 00:00:00.000000000,2017-04-06,2018-07-10,5,12,460 days 00:00:00.000000000,0.07608695652173914,1
78373,Régulière,22 days 11:22:06.315789473,18 days 00:00:00.000000000,90 days 00:00:00.000000000,2017-05-07,2018-07-08,19,86,427 days 00:00:00.000000000,0.3114754098360656,1
78378,Narcotique,47 days 00:00:00.000000000,34 days 00:00:00.000000000,112 days 00:00:00.000000000,2017-05-26,2017-11-30,5,7,188 days 00:00:00.000000000,0.18617021276595744,1
78380,Régulière,89 days 00:00:00.000000000,89 days 00:00:00.000000000,89 days 00:00:00.000000000,2017-04-13,2017-07-11,2,8,89 days 00:00:00.000000000,0.15730337078651685,1
78385,Régulière,285 days 00:00:00.000000000,285 days 00:00:00.000000000,285 days 00:00:00.000000000,2017-04-19,2018-01-29,2,3,285 days 00:00:00.000000000,0.04912280701754386,1
78387,Régulière,1 days 15:08:27.382550335,1 days 00:00:00.000000000,11 days 00:00:00.000000000,2017-04-03,2018-08-02,516,1106,486 days 00:00:00.000000000,7.432098765432099,0
78392,Régulière,35 days 10:00:00.000000000,43 days 12:00:00.000000000,74 days 00:00:00.000000000,2017-04-06,2018-06-05,14,40,425 days 00:00:00.000000000,0.23058823529411765,0
78397,Régulière,4 days 00:00:00.000000000,4 days 00:00:00.000000000,14 days 00:00:00.000000000,2017-04-02,2018-07-02,122,193,456 days 00:00:00.000000000,1.8728070175438596,0
78406,Narcotique,24 days 20:00:00.000000000,22 days 00:00:00.000000000,63 days 00:00:00.000000000,2017-04-13,2018-07-04,20,12,447 days 00:00:00.000000000,0.3131991051454139,0
78407,Régulière,11 days 15:48:17.560975609,8 days 00:00:00.000000000,37 days 00:00:00.000000000,2017-04-05,2018-07-27,43,43,478 days 00:00:00.000000000,0.6297071129707112,0
78409,Régulière,12 days 13:53:41.052631579,14 days 00:00:00.000000000,18 days 00:00:00.000000000,2017-04-03,2018-07-25,40,156,478 days 00:00:00.000000000,0.5857740585774058,0
78411,Régulière,97 days 16:00:00.000000000,101 days 00:00:00.000000000,105 days 00:00:00.000000000,2017-10-09,2018-07-29,4,10,293 days 00:00:00.000000000,0.09556313993174062,1
78412,Régulière,68 days 04:00:00.000000000,47 days 00:00:00.000000000,183 days 00:00:00.000000000,2017-04-10,2018-05-24,6,9,409 days 00:00:00.000000000,0.10268948655256724,1
78413,Régulière,40 days 17:27:16.363636363,32 days 00:00:00.000000000,80 days 00:00:00.000000000,2017-04-20,2018-07-12,12,46,448 days 00:00:00.000000000,0.1875,0
78414,Régulière,1 days 22:00:28.458498023,1 days 00:00:00.000000000,16 days 00:00:00.000000000,2017-04-02,2018-07-31,360,425,485 days 00:00:00.000000000,5.195876288659794,0
78415,Régulière,3 days 17:18:08.372093023,3 days 00:00:00.000000000,27 days 00:00:00.000000000,2017-04-03,2018-07-27,184,418,480 days 00:00:00.000000000,2.6833333333333336,0
78416,Régulière,14 days 05:49:05.454545454,13 days 00:00:00.000000000,43 days 00:00:00.000000000,2017-04-11,2018-07-25,35,117,470 days 00:00:00.000000000,0.5212765957446808,0
78418,Narcotique,152 days 00:00:00.000000000,152 days 00:00:00.000000000,152 days 00:00:00.000000000,2017-05-04,2017-10-03,2,6,152 days 00:00:00.000000000,0.09210526315789473,1
78422,Régulière,30 days 00:00:00.000000000,35 days 00:00:00.000000000,49 days 00:00:00.000000000,2017-06-08,2018-05-04,12,15,330 days 00:00:00.000000000,0.2545454545454545,0
78424,Narcotique,9 days 06:35:17.647058823,5 days 00:00:00.000000000,43 days 00:00:00.000000000,2017-04-03,2018-07-20,53,44,473 days 00:00:00.000000000,0.7843551797040169,0
78425,Narcotique,9 days 19:05:27.272727272,5 days 00:00:00.000000000,93 days 00:00:00.000000000,2017-04-09,2018-06-14,50,38,431 days 00:00:00.000000000,0.8120649651972157,1
78426,Narcotique,25 days 04:30:00.000000000,25 days 00:00:00.000000000,49 days 00:00:00.000000000,2017-04-21,2018-05-29,17,15,403 days 00:00:00.000000000,0.29528535980148884,0
78428,Régulière,10 days 19:05:27.272727272,7 days 00:00:00.000000000,60 days 00:00:00.000000000,2017-04-05,2018-07-24,44,53,475 days 00:00:00.000000000,0.648421052631579,0
78430,Régulière,1 days 20:50:57.915057915,1 days 00:00:00.000000000,12 days 00:00:00.000000000,2017-04-03,2018-07-31,350,551,484 days 00:00:00.000000000,5.06198347107438,0
78432,Régulière,121 days 00:00:00.000000000,59 days 00:00:00.000000000,284 days 00:00:00.000000000,2017-04-06,2018-04-04,4,5,363 days 00:00:00.000000000,0.07713498622589532,1
78433,Narcotique,49 days 12:00:00.000000000,47 days 00:00:00.000000000,84 days 00:00:00.000000000,2017-05-04,2018-06-04,9,5,396 days 00:00:00.000000000,0.1590909090909091,0
78438,Régulière,32 days 08:43:38.181818182,17 days 00:00:00.000000000,90 days 00:00:00.000000000,2017-05-18,2018-05-09,12,13,356 days 00:00:00.000000000,0.23595505617977527,1
78442,Régulière,18 days 10:00:00.000000000,15 days 12:00:00.000000000,38 days 00:00:00.000000000,2017-04-03,2018-06-19,29,91,442 days 00:00:00.000000000,0.45927601809954754,0
78447,Narcotique,10 days 16:00:00.000000000,7 days 00:00:00.000000000,46 days 00:00:00.000000000,2017-04-02,2018-07-26,47,39,480 days 00:00:00.000000000,0.6854166666666667,0
78448,Narcotique,13 days 06:37:14.482758620,13 days 00:00:00.000000000,41 days 00:00:00.000000000,2017-07-12,2018-08-01,29,35,385 days 00:00:00.000000000,0.5272727272727272,0
78449,Régulière,14 days 17:15:00.000000000,14 days 00:00:00.000000000,29 days 00:00:00.000000000,2017-04-10,2018-07-25,38,104,471 days 00:00:00.000000000,0.564755838641189,0
78450,Narcotique,40 days 08:00:00.000000000,34 days 00:00:00.000000000,102 days 00:00:00.000000000,2017-04-11,2018-04-09,11,27,363 days 00:00:00.000000000,0.21212121212121213,1
78451,Régulière,39 days 12:00:00.000000000,20 days 00:00:00.000000000,117 days 00:00:00.000000000,2018-02-21,2018-07-29,4,42,158 days 00:00:00.000000000,0.17721518987341772,1
78454,Régulière,76 days 14:24:00.000000000,76 days 00:00:00.000000000,167 days 00:00:00.000000000,2017-05-17,2018-06-04,6,5,383 days 00:00:00.000000000,0.10966057441253263,1
78457,Régulière,78 days 04:48:00.000000000,84 days 00:00:00.000000000,131 days 00:00:00.000000000,2017-06-08,2018-07-04,7,6,391 days 00:00:00.000000000,0.12531969309462915,1
78460,Régulière,36 days 12:00:00.000000000,35 days 00:00:00.000000000,49 days 00:00:00.000000000,2017-05-07,2018-07-19,13,31,438 days 00:00:00.000000000,0.20776255707762556,0
78466,Régulière,45 days 00:00:00.000000000,45 days 00:00:00.000000000,45 days 00:00:00.000000000,2017-08-27,2017-10-11,1,1,45 days 00:00:00.000000000,0.15555555555555556,0
78468,Narcotique,22 days 08:24:00.000000000,19 days 00:00:00.000000000,53 days 00:00:00.000000000,2017-04-13,2018-07-04,21,19,447 days 00:00:00.000000000,0.3288590604026846,0
78470,Régulière,83 days 19:12:00.000000000,48 days 00:00:00.000000000,177 days 00:00:00.000000000,2017-05-29,2018-07-22,6,8,419 days 00:00:00.000000000,0.10023866348448687,1
78471,Narcotique,20 days 22:54:32.727272727,12 days 00:00:00.000000000,68 days 00:00:00.000000000,2017-04-12,2018-07-17,22,18,461 days 00:00:00.000000000,0.33405639913232105,0
78473,Régulière,3 days 13:52:00.000000000,3 days 00:00:00.000000000,15 days 00:00:00.000000000,2017-04-03,2018-07-30,250,484,483 days 00:00:00.000000000,3.6231884057971016,0
78475,Régulière,17 days 20:26:40.000000000,18 days 00:00:00.000000000,56 days 00:00:00.000000000,2017-04-04,2018-07-30,28,118,482 days 00:00:00.000000000,0.4066390041493776,0
78476,Régulière,158 days 00:00:00.000000000,158 days 00:00:00.000000000,173 days 00:00:00.000000000,2017-05-30,2018-04-11,3,3,316 days 00:00:00.000000000,0.06645569620253165,1
78480,Régulière,21 days 06:51:25.714285714,17 days 00:00:00.000000000,65 days 00:00:00.000000000,2017-05-02,2018-07-23,23,22,447 days 00:00:00.000000000,0.36017897091722595,0
78481,Régulière,12 days 01:50:46.153846153,12 days 00:00:00.000000000,36 days 00:00:00.000000000,2017-04-03,2018-07-18,40,91,471 days 00:00:00.000000000,0.5944798301486199,0
78482,Régulière,1 days 11:33:49.090909090,1 days 00:00:00.000000000,5 days 00:00:00.000000000,2017-04-03,2018-08-05,502,1230,489 days 00:00:00.000000000,7.186094069529652,0
78499,Narcotique,22 days 12:34:17.142857142,19 days 00:00:00.000000000,57 days 00:00:00.000000000,2017-04-05,2018-07-22,23,18,473 days 00:00:00.000000000,0.3403805496828753,0
78501,Narcotique,42 days 14:24:00.000000000,37 days 12:00:00.000000000,114 days 00:00:00.000000000,2017-04-06,2018-06-06,11,12,426 days 00:00:00.000000000,0.1807511737089202,1
78504,Régulière,8 days 10:17:08.571428571,5 days 00:00:00.000000000,51 days 00:00:00.000000000,2017-04-03,2018-07-19,61,46,472 days 00:00:00.000000000,0.9046610169491525,0
78505,Régulière,74 days 00:00:00.000000000,74 days 00:00:00.000000000,74 days 00:00:00.000000000,2017-07-07,2017-09-19,2,1,74 days 00:00:00.000000000,0.1891891891891892,0
78508,Régulière,49 days 21:20:00.000000000,51 days 00:00:00.000000000,86 days 00:00:00.000000000,2017-04-09,2018-07-02,10,29,449 days 00:00:00.000000000,0.155902004454343,1
78509,Régulière,51 days 12:00:00.000000000,7 days 00:00:00.000000000,191 days 00:00:00.000000000,2017-04-03,2017-10-26,5,5,206 days 00:00:00.000000000,0.16990291262135923,1
78515,Régulière,59 days 06:51:25.714285714,56 days 00:00:00.000000000,113 days 00:00:00.000000000,2017-04-11,2018-05-31,8,21,415 days 00:00:00.000000000,0.13493975903614458,1
78518,Régulière,2 days 15:49:27.032967032,2 days 00:00:00.000000000,12 days 00:00:00.000000000,2017-04-02,2018-07-30,326,197,484 days 00:00:00.000000000,4.714876033057851,0
78519,Régulière,1 days 15:24:19.459459459,1 days 00:00:00.000000000,7 days 00:00:00.000000000,2017-04-02,2018-08-01,603,1094,486 days 00:00:00.000000000,8.685185185185185,0
78522,Régulière,8 days 18:33:57.735849056,7 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-02,2018-07-11,103,160,465 days 00:00:00.000000000,1.5505376344086022,0
78528,Narcotique,9 days 14:12:14.693877551,7 days 00:00:00.000000000,33 days 00:00:00.000000000,2017-04-05,2018-07-19,52,41,470 days 00:00:00.000000000,0.774468085106383,0
78531,Régulière,137 days 00:00:00.000000000,159 days 00:00:00.000000000,181 days 00:00:00.000000000,2017-05-04,2018-06-19,4,11,411 days 00:00:00.000000000,0.0681265206812652,1
78533,Régulière,55 days 03:00:00.000000000,26 days 00:00:00.000000000,269 days 00:00:00.000000000,2017-04-06,2018-06-21,9,12,441 days 00:00:00.000000000,0.14285714285714285,1
78535,Régulière,9 days 09:52:56.470588235,6 days 00:00:00.000000000,52 days 00:00:00.000000000,2017-04-02,2018-07-26,53,43,480 days 00:00:00.000000000,0.7729166666666667,0
78537,Régulière,46 days 19:12:00.000000000,21 days 00:00:00.000000000,111 days 00:00:00.000000000,2017-04-10,2017-11-30,6,3,234 days 00:00:00.000000000,0.1794871794871795,1
78538,Régulière,102 days 12:00:00.000000000,102 days 12:00:00.000000000,116 days 00:00:00.000000000,2017-05-07,2017-11-28,3,7,205 days 00:00:00.000000000,0.10243902439024391,1
78540,Régulière,37 days 10:00:00.000000000,32 days 12:00:00.000000000,90 days 00:00:00.000000000,2017-04-20,2018-07-13,15,27,449 days 00:00:00.000000000,0.23385300668151449,1
78565,Narcotique,19 days 04:48:00.000000000,18 days 00:00:00.000000000,48 days 00:00:00.000000000,2017-04-06,2018-07-30,27,22,480 days 00:00:00.000000000,0.39375,0
78566,Narcotique,16 days 21:20:00.000000000,15 days 00:00:00.000000000,43 days 00:00:00.000000000,2017-04-18,2018-07-18,27,18,456 days 00:00:00.000000000,0.41447368421052627,0
78567,Narcotique,23 days 02:24:00.000000000,22 days 12:00:00.000000000,48 days 00:00:00.000000000,2017-04-04,2018-07-10,21,27,462 days 00:00:00.000000000,0.3181818181818182,0
78568,Narcotique,13 days 11:17:38.823529411,15 days 00:00:00.000000000,39 days 00:00:00.000000000,2017-04-04,2018-07-06,35,25,458 days 00:00:00.000000000,0.5349344978165939,0
78569,Narcotique,23 days 06:18:56.842105263,17 days 00:00:00.000000000,68 days 00:00:00.000000000,2017-04-18,2018-07-04,19,28,442 days 00:00:00.000000000,0.3009049773755656,0
78570,Narcotique,28 days 01:30:00.000000000,28 days 00:00:00.000000000,61 days 00:00:00.000000000,2017-04-25,2018-07-18,18,20,449 days 00:00:00.000000000,0.2806236080178174,0
78571,Narcotique,21 days 14:51:25.714285714,16 days 00:00:00.000000000,62 days 00:00:00.000000000,2017-05-03,2018-07-31,23,25,454 days 00:00:00.000000000,0.35462555066079293,0
78572,Narcotique,15 days 11:12:00.000000000,14 days 00:00:00.000000000,34 days 00:00:00.000000000,2017-04-12,2018-07-20,31,29,464 days 00:00:00.000000000,0.4676724137931034,0
78574,Narcotique,21 days 16:00:00.000000000,19 days 00:00:00.000000000,56 days 00:00:00.000000000,2017-04-26,2018-07-25,22,17,455 days 00:00:00.000000000,0.3384615384615385,0
78578,Régulière,25 days 12:00:00.000000000,27 days 00:00:00.000000000,42 days 00:00:00.000000000,2017-04-13,2017-07-24,5,9,102 days 00:00:00.000000000,0.3431372549019608,0
